t;G1;G2;G3;COI
3.21;-1.6136195747723279;1.028483523802847;14.362697632915188;0.3530422898574411
3.22;-1.6647074956665604;1.3079596965482654;14.606791160587905;0.3928501740912079
3.23;-1.704607651683075;1.620442081404859;14.649527651682336;0.42871354513671595
3.24;-1.7351102655222645;1.9655469958902199;14.501781988147387;0.46026801455596417
3.25;-1.7577358654702044;2.342580804463573;14.17602938263899;0.48742782845964044
3.26;-1.7736903223941154;2.7503366352632925;13.685958339789993;0.5103434144341885
3.27;-1.7838530602769949;3.1868670999639166;13.046322429784484;0.5293523028282006
3.28;-1.7887919847975537;3.649271666944284;12.272931306311808;0.5449264562734863
3.29;-1.7887988423105112;4.133539087979795;11.382672526413263;0.5576184519018308
3.3;-1.7839392757458923;4.63448090854079;10.393467556741589;0.5680087952139695
3.31;-1.774112399357007;5.145781321078853;9.324093707698813;0.5766567441533249
3.32;-1.7591151014737945;5.660172367053557;8.19384261062978;0.5840571379209786
3.33;-1.7387065153545918;6.169724064517007;7.022027764789834;0.5906056145828836
3.34;-1.7126682984081028;6.666219871011585;5.827390636449076;0.5965741124303031
3.35;-1.6808566898436779;7.141572818647995;4.627479799817276;0.602097672886614
3.36;-1.6432429023033974;7.588229892161628;3.43808632776614;0.6071724340685586
3.37;-1.5999392920821962;7.999513417149366;2.2728105154875755;0.6116635599553882
3.38;-1.5512099021787393;8.369857986734168;1.1428133748186287;0.6153209466202009
3.39;-1.497465267330965;8.694917475812495;0.05677729537900684;0.6178000782025345
3.4;-1.4392426595566818;8.971535489831687;-0.9789291113591494;0.6186854474371722
3.41;-1.3771740913000472;9.197590530219193;-1.9599106773426893;0.6175144549548145
3.42;-1.3119452737679882;9.371741376764566;-2.8832730431318483;0.6138005046778966
3.43;-1.2442492953105944;9.493107185548757;-3.7470656286615136;0.6070549199428393
3.44;-1.1747390341572117;9.560920511769302;-4.549685028128887;0.5968081262679442
3.45;-1.1039822829570047;9.574190935520468;-5.289276303319563;0.5826311390389799
3.46;-1.032423287798422;9.53141381120445;-5.963162010273843;0.5641586752570754
3.47;-0.9603539393502549;9.430354496241113;-6.567324265613544;0.5411151470561033
3.48;-0.8878972322371218;9.26793440356625;-7.09596593560135;0.5133443917269882
3.49;-0.8150048449333972;9.040241773608662;-7.54118372891525;0.48084326150785683
3.5;-0.7414697824600738;8.742686699125999;-7.892797432485733;0.4437981526557261
3.51;-0.6669539553385556;8.370315322097348;-8.138392685425437;0.4026222261447995
3.52;-0.5910293365889879;7.918290249833852;-8.263644536425822;0.35798953184062976
3.53;-0.5132299723086926;7.382530861922015;-8.25298887504217;0.31086064922973805
3.54;-0.4331107066928293;6.760486554310668;-8.090691138947996;0.26249308663004434
3.55;-0.35030718295914165;6.051987912013596;-7.762319996268367;0.2144289755818816
3.56;-0.26459073934574895;5.260087933906017;-7.256565564075495;0.16845311198245824
3.57;-0.17591152309854846;4.391774100342257;-6.567252445178789;0.1265166709877973
3.58;-0.0844237620039933;3.4584122550956633;-5.695303310585581;0.09062625518794212
3.59;0.009511191653643883;2.4757866583037447;-4.65033517604176;0.06270409391682102
3.6;0.10534577093963539;1.4636365657722181;-3.451549211967372;0.04443222142000987
3.61;0.20238949282145297;0.4446602425911546;-2.127631401387829;0.03709962616333936
3.62;0.29986975046156744;-0.556947238218441;-0.7155220890535212;0.04147464714883139
3.63;0.39700253589849377;-1.5172572272053473;0.741884533778147;0.05772363513507623
3.64;0.49306412250515974;-2.4144322661129514;2.1988338632556985;0.0853905985266578
3.65;0.587454891181593;-3.230347490412197;3.6101526522351404;0.1234423350112478
3.66;0.6797480999409794;-3.95177783012279;4.934526900671439;0.17037194979785383
3.67;0.7697190134777536;-4.57100522004374;6.1371554068550385;0.22434377745668124
